3557324553.210000	2.247378	2.247357	2.247441
3557324553.709000	2.247327	2.247346	2.247475
3557324554.209000	2.247355	2.247360	2.247486
3557324554.711000	2.247382	2.247353	2.247475
3557324555.208000	2.247331	2.247325	2.247496
3557324555.709000	2.247331	2.247382	2.247532
3557324556.211000	2.247369	2.247366	2.247451
3557324556.709000	2.247363	2.247352	2.247491
3557324557.209000	2.247372	2.247344	2.247475
3557324557.709000	2.247412	2.247363	2.247472
3557324558.210000	2.247399	2.247396	2.247483
3557324558.709000	2.247382	2.247366	2.247480
3557324559.209000	2.247382	2.247383	2.247470
3557324559.708000	2.247374	2.247410	2.247479
3557324560.209000	2.247375	2.247366	2.247527
3557324560.707000	2.247341	2.247372	2.247449
3557324561.207000	2.247379	2.247369	2.247523
3557324561.709000	2.247347	2.247353	2.247506
3557324562.208000	2.247374	2.247409	2.247479
3557324562.709000	2.247400	2.247389	2.247456
3557324563.209000	2.247383	2.247395	2.247454
3557324563.709000	2.247356	2.247352	2.247458
3557324564.209000	2.247370	2.247321	2.247530
3557324564.709000	2.247386	2.247375	2.247493
3557324565.209000	2.247325	2.247419	2.247506
3557324565.709000	2.247421	2.247380	2.247473
3557324566.209000	2.247391	2.247362	2.247473
3557324566.709000	2.247394	2.247401	2.247469
3557324567.210000	2.247377	2.247380	2.247565
3557324567.710000	2.247403	2.247437	2.247543
3557324568.209000	2.247415	2.247393	2.247500
3557324568.711000	2.247352	2.247339	2.247485
3557324569.207000	2.247380	2.247379	2.247406
3557324569.708000	2.247339	2.247374	2.247488
3557324570.208000	2.247389	2.247373	2.247475
3557324570.709000	2.247361	2.247438	2.247523
3557324571.206000	2.247355	2.247401	2.247519
3557324571.709000	2.247337	2.247384	2.247494
3557324572.208000	2.247337	2.247399	2.247491
3557324572.708000	2.247437	2.247378	2.247523
3557324573.209000	2.247323	2.247382	2.247488
3557324573.707000	2.247465	2.247403	2.247528
3557324574.207000	2.247374	2.247422	2.247485
3557324574.706000	2.247389	2.247428	2.247501
3557324575.208000	2.247389	2.247358	2.247501
3557324575.709000	2.247433	2.247378	2.247506
3557324576.207000	2.247407	2.247391	2.247534
3557324576.710000	2.247358	2.247409	2.247521
3557324577.207000	2.247427	2.247384	2.247516
3557324577.707000	2.247377	2.247421	2.247511
3557324578.208000	2.247388	2.247404	2.247515
3557324578.707000	2.247433	2.247421	2.247544
3557324579.207000	2.247405	2.247382	2.247613
3557324579.709000	2.247389	2.247422	2.247522
3557324580.207000	2.247389	2.247372	2.247523
3557324580.707000	2.247465	2.247398	2.247483
3557324581.209000	2.247384	2.247395	2.247458
3557324581.708000	2.247394	2.247352	2.247493
3557324582.208000	2.247426	2.247425	2.247486
3557324582.709000	2.247435	2.247380	2.247537
3557324583.208000	2.247373	2.247406	2.247485
3557324583.708000	2.247388	2.247393	2.247497
3557324584.207000	2.247386	2.247393	2.247566
3557324584.709000	2.247393	2.247357	2.247500
3557324585.209000	2.247364	2.247352	2.247495
3557324585.709000	2.247386	2.247398	2.247494
3557324586.208000	2.247425	2.247405	2.247496
3557324586.711000	2.247416	2.247399	2.247512
3557324587.209000	2.247396	2.247374	2.247516
3557324587.709000	2.247456	2.247391	2.247542
3557324588.209000	2.247425	2.247368	2.247484
3557324588.709000	2.247391	2.247430	2.247447
3557324589.209000	2.247430	2.247407	2.247523
3557324589.711000	2.247404	2.247390	2.247521
3557324590.209000	2.247435	2.247423	2.247500
3557324590.709000	2.247411	2.247422	2.247509
3557324591.209000	2.247443	2.247437	2.247528
3557324591.709000	2.247432	2.247409	2.247534
3557324592.209000	2.247375	2.247384	2.247485
3557324592.708000	2.247411	2.247379	2.247510
3557324593.207000	2.247414	2.247459	2.247524
3557324593.708000	2.247411	2.247373	2.247563
3557324594.209000	2.247403	2.247440	2.247532
3557324594.709000	2.247361	2.247379	2.247521
3557324595.210000	2.247374	2.247364	2.247459
3557324595.708000	2.247391	2.247367	2.247518
3557324596.211000	2.247422	2.247393	2.247507
3557324596.710000	2.247409	2.247382	2.247539
3557324597.209000	2.247415	2.247426	2.247511
3557324597.709000	2.247379	2.247422	2.247537
3557324598.209000	2.247406	2.247377	2.247474
3557324598.710000	2.247422	2.247400	2.247509
3557324599.209000	2.247443	2.247406	2.247521
3557324599.709000	2.247399	2.247438	2.247539
3557324600.209000	2.247443	2.247432	2.247472
3557324600.709000	2.247396	2.247453	2.247566
3557324601.207000	2.247385	2.247370	2.247568
3557324601.708000	2.247410	2.247400	2.247484
3557324602.209000	2.247427	2.247415	2.247494
3557324602.710000	2.247406	2.247405	2.247581
3557324603.210000	2.247427	2.247391	2.247539
3557324603.709000	2.247460	2.247477	2.247555
3557324604.209000	2.247432	2.247433	2.247510
3557324604.709000	2.247412	2.247383	2.247480
3557324605.209000	2.247410	2.247399	2.247543
3557324605.709000	2.247423	2.247410	2.247532
3557324606.209000	2.247458	2.247428	2.247561
3557324606.709000	2.247410	2.247457	2.247561
3557324607.209000	2.247435	2.247404	2.247534
3557324607.709000	2.247490	2.247390	2.247564
3557324608.209000	2.247403	2.247396	2.247523
3557324608.710000	2.247446	2.247396	2.247539
3557324609.209000	2.247419	2.247353	2.247481
3557324609.708000	2.247395	2.247388	2.247568
3557324610.209000	2.247404	2.247404	2.247547
3557324610.707000	2.247462	2.247410	2.247514
3557324611.208000	2.247435	2.247428	2.247531
3557324611.710000	2.247404	2.247407	2.247514
3557324612.208000	2.247393	2.247414	2.247561
3557324612.710000	2.247427	2.247421	2.247552
3557324613.209000	2.247383	2.247358	2.247494
3557324613.709000	2.247469	2.247406	2.247559
3557324614.210000	2.247393	2.247366	2.247484
3557324614.709000	2.247430	2.247449	2.247582
3557324615.209000	2.247442	2.247451	2.247538
3557324615.710000	2.247448	2.247456	2.247526
3557324616.208000	2.247432	2.247435	2.247566
3557324616.709000	2.247410	2.247411	2.247587
3557324617.208000	2.247345	2.247489	2.247538
3557324617.709000	2.247401	2.247367	2.247496
3557324618.209000	2.247400	2.247427	2.247538
3557324618.708000	2.247442	2.247431	2.247511
3557324619.208000	2.247410	2.247458	2.247504
3557324619.708000	2.247394	2.247437	2.247553
3557324620.209000	2.247444	2.247414	2.247468
3557324620.709000	2.247454	2.247443	2.247568
3557324621.210000	2.247423	2.247456	2.247511
3557324621.709000	2.247348	2.247448	2.247497
3557324622.209000	2.247433	2.247462	2.247519
3557324622.709000	2.247449	2.247432	2.247521
3557324623.209000	2.247388	2.247370	2.247501
3557324623.709000	2.247409	2.247370	2.247550
3557324624.211000	2.247464	2.247437	2.247569
3557324624.710000	2.247438	2.247406	2.247538
3557324625.208000	2.247355	2.247419	2.247543
3557324625.708000	2.247388	2.247441	2.247519
3557324626.210000	2.247414	2.247432	2.247501
3557324626.709000	2.247452	2.247421	2.247558
3557324627.209000	2.247391	2.247454	2.247543
3557324627.710000	2.247447	2.247415	2.247539
3557324628.209000	2.247410	2.247377	2.247514
3557324628.708000	2.247453	2.247422	2.247549
3557324629.208000	2.247425	2.247431	2.247516
3557324629.709000	2.247428	2.247425	2.247505
3557324630.210000	2.247425	2.247473	2.247564
3557324630.709000	2.247368	2.247411	2.247494
3557324631.208000	2.247444	2.247420	2.247555
3557324631.709000	2.247446	2.247414	2.247563
3557324632.209000	2.247442	2.247414	2.247555
3557324632.711000	2.247428	2.247407	2.247484
3557324633.208000	2.247419	2.247425	2.247568
3557324633.710000	2.247409	2.247374	2.247499
3557324634.209000	2.247414	2.247357	2.247502
3557324634.709000	2.247432	2.247384	2.247524
3557324635.209000	2.247419	2.247459	2.247517
3557324635.709000	2.247403	2.247421	2.247502
3557324636.209000	2.247388	2.247422	2.247550
3557324636.708000	2.247347	2.247395	2.247501
3557324637.209000	2.247406	2.247395	2.247522
3557324637.709000	2.247407	2.247410	2.247499
3557324638.209000	2.247386	2.247368	2.247555
3557324638.709000	2.247436	2.247385	2.247484
3557324639.209000	2.247412	2.247411	2.247552
3557324639.709000	2.247382	2.247417	2.247509
3557324640.210000	2.247430	2.247394	2.247524
3557324640.709000	2.247393	2.247406	2.247532
3557324641.209000	2.247363	2.247361	2.247518
3557324641.709000	2.247385	2.247385	2.247511
3557324642.210000	2.247390	2.247384	2.247493
3557324642.708000	2.247431	2.247377	2.247460
3557324643.209000	2.247448	2.247369	2.247509
3557324643.709000	2.247396	2.247370	2.247489
3557324644.210000	2.247364	2.247398	2.247512
3557324644.709000	2.247412	2.247399	2.247506
3557324645.209000	2.247369	2.247406	2.247474
3557324645.710000	2.247411	2.247379	2.247539
3557324646.210000	2.247407	2.247398	2.247532
3557324646.709000	2.247428	2.247393	2.247533
3557324647.210000	2.247394	2.247339	2.247507
3557324647.709000	2.247385	2.247384	2.247505
3557324648.209000	2.247388	2.247391	2.247524
3557324648.709000	2.247432	2.247394	2.247534
3557324649.209000	2.247405	2.247409	2.247478
3557324649.710000	2.247421	2.247414	2.247497
3557324650.209000	2.247368	2.247401	2.247479
3557324650.710000	2.247394	2.247378	2.247468
3557324651.209000	2.247404	2.247389	2.247463
3557324651.708000	2.247374	2.247353	2.247540
3557324652.206000	2.247412	2.247364	2.247500
3557324652.708000	2.247409	2.247401	2.247548
3557324653.211000	2.247410	2.247405	2.247496
3557324653.709000	2.247432	2.247368	2.247512
3557324654.210000	2.247384	2.247358	2.247491
3557324654.709000	2.247426	2.247336	2.247499
3557324655.209000	2.247394	2.247356	2.247538
3557324655.709000	2.247409	2.247399	2.247494
3557324656.209000	2.247363	2.247426	2.247536
3557324656.710000	2.247388	2.247384	2.247479
3557324657.207000	2.247417	2.247379	2.247539
3557324657.709000	2.247395	2.247432	2.247522
3557324658.210000	2.247380	2.247410	2.247602
3557324658.710000	2.247414	2.247433	2.247524
3557324659.208000	2.247440	2.247399	2.247531
3557324659.710000	2.247432	2.247386	2.247504
3557324660.209000	2.247423	2.247421	2.247527
3557324660.709000	2.247416	2.247391	2.247494
3557324661.209000	2.247395	2.247401	2.247483
3557324661.709000	2.247421	2.247373	2.247488
3557324662.209000	2.247390	2.247369	2.247496
3557324662.709000	2.247438	2.247370	2.247515
3557324663.209000	2.247389	2.247374	2.247515
3557324663.710000	2.247348	2.247400	2.247491
3557324664.209000	2.247379	2.247380	2.247460
3557324664.709000	2.247377	2.247485	2.247523
3557324665.208000	2.247358	2.247390	2.247433
3557324665.710000	2.247403	2.247395	2.247505
3557324666.209000	2.247417	2.247412	2.247561
3557324666.710000	2.247391	2.247331	2.247488
3557324667.209000	2.247340	2.247394	2.247454
3557324667.708000	2.247417	2.247425	2.247566
3557324668.209000	2.247411	2.247405	2.247512
3557324668.709000	2.247454	2.247401	2.247505
3557324669.210000	2.247453	2.247380	2.247490
3557324669.711000	2.247435	2.247423	2.247532
3557324670.209000	2.247369	2.247423	2.247537
3557324670.709000	2.247379	2.247356	2.247502
3557324671.209000	2.247357	2.247355	2.247505
3557324671.708000	2.247416	2.247435	2.247490
3557324672.209000	2.247369	2.247367	2.247522
3557324672.709000	2.247396	2.247399	2.247462
3557324673.208000	2.247405	2.247431	2.247516
3557324673.709000	2.247378	2.247389	2.247511
3557324674.209000	2.247404	2.247362	2.247504
3557324674.709000	2.247363	2.247438	2.247463
3557324675.209000	2.247356	2.247414	2.247495
3557324675.710000	2.247391	2.247401	2.247519
3557324676.209000	2.247351	2.247363	2.247548
3557324676.708000	2.247407	2.247372	2.247477
3557324677.209000	2.247406	2.247444	2.247509
3557324677.709000	2.247436	2.247442	2.247468
3557324678.210000	2.247399	2.247382	2.247538
3557324678.709000	2.247400	2.247375	2.247533
3557324679.209000	2.247389	2.247447	2.247533
3557324679.709000	2.247419	2.247410	2.247530
3557324680.209000	2.247388	2.247419	2.247556
3557324680.709000	2.247453	2.247453	2.247517
3557324681.209000	2.247410	2.247421	2.247540
3557324681.708000	2.247431	2.247437	2.247485
3557324682.209000	2.247347	2.247352	2.247490
3557324682.709000	2.247411	2.247366	2.247472
3557324683.209000	2.247414	2.247375	2.247514
3557324683.710000	2.247405	2.247374	2.247491
3557324684.209000	2.247406	2.247421	2.247490
3557324684.709000	2.247426	2.247374	2.247469
3557324685.208000	2.247423	2.247426	2.247510
3557324685.709000	2.247404	2.247406	2.247499
3557324686.210000	2.247375	2.247383	2.247488
3557324686.709000	2.247398	2.247383	2.247499
3557324687.211000	2.247441	2.247417	2.247491
3557324687.710000	2.247440	2.247386	2.247504
3557324688.209000	2.247394	2.247350	2.247484
3557324688.710000	2.247379	2.247401	2.247521
3557324689.209000	2.247430	2.247420	2.247453
3557324689.710000	2.247378	2.247390	2.247511
3557324690.209000	2.247443	2.247366	2.247474
3557324690.710000	2.247404	2.247411	2.247486
3557324691.210000	2.247415	2.247431	2.247514
3557324691.709000	2.247416	2.247370	2.247479
3557324692.208000	2.247431	2.247377	2.247549
3557324692.708000	2.247417	2.247373	2.247438
3557324693.209000	2.247412	2.247399	2.247509
3557324693.709000	2.247374	2.247404	2.247515
3557324694.209000	2.247391	2.247398	2.247497
3557324694.709000	2.247412	2.247363	2.247522
3557324695.209000	2.247388	2.247390	2.247463
3557324695.710000	2.247440	2.247389	2.247519
3557324696.209000	2.247417	2.247423	2.247481
3557324696.709000	2.247395	2.247347	2.247475
3557324697.209000	2.247366	2.247353	2.247509
3557324697.707000	2.247430	2.247385	2.247495
3557324698.209000	2.247420	2.247396	2.247540
3557324698.709000	2.247385	2.247362	2.247514
3557324699.210000	2.247400	2.247355	2.247456
3557324699.709000	2.247423	2.247420	2.247486
3557324700.207000	2.247398	2.247341	2.247485
3557324700.715000	2.247367	2.247352	2.247499
3557324701.209000	2.247386	2.247352	2.247517
3557324701.710000	2.247410	2.247390	2.247555
3557324702.210000	2.247369	2.247404	2.247515
3557324702.709000	2.247452	2.247404	2.247514
3557324703.209000	2.247394	2.247420	2.247500
3557324703.709000	2.247377	2.247389	2.247509
3557324704.209000	2.247389	2.247411	2.247500
3557324704.709000	2.247444	2.247407	2.247472
3557324705.209000	2.247384	2.247353	2.247507
3557324705.709000	2.247379	2.247432	2.247522
3557324706.208000	2.247416	2.247367	2.247483
3557324706.709000	2.247389	2.247340	2.247507
3557324707.209000	2.247386	2.247410	2.247478
3557324707.709000	2.247379	2.247324	2.247488
3557324708.209000	2.247379	2.247356	2.247495
3557324708.709000	2.247390	2.247369	2.247464
3557324709.209000	2.247419	2.247378	2.247460
3557324709.709000	2.247377	2.247357	2.247536
3557324710.209000	2.247472	2.247389	2.247528
3557324710.709000	2.247355	2.247342	2.247512
3557324711.210000	2.247348	2.247380	2.247500
3557324711.709000	2.247452	2.247369	2.247496
3557324712.210000	2.247393	2.247324	2.247447
3557324712.710000	2.247404	2.247356	2.247484
3557324713.209000	2.247372	2.247404	2.247533
3557324713.709000	2.247433	2.247366	2.247483
3557324714.208000	2.247380	2.247364	2.247518
3557324714.709000	2.247377	2.247395	2.247514
3557324715.209000	2.247417	2.247385	2.247505
3557324715.709000	2.247358	2.247368	2.247469
3557324716.209000	2.247425	2.247351	2.247464
3557324716.708000	2.247388	2.247370	2.247495
3557324717.209000	2.247398	2.247400	2.247517
3557324717.709000	2.247409	2.247368	2.247478
3557324718.210000	2.247412	2.247407	2.247507
3557324718.708000	2.247406	2.247436	2.247478
3557324719.209000	2.247388	2.247372	2.247477
3557324719.711000	2.247440	2.247350	2.247470
3557324720.209000	2.247379	2.247358	2.247501
3557324720.709000	2.247352	2.247334	2.247507
3557324721.207000	2.247369	2.247395	2.247509
3557324721.708000	2.247342	2.247393	2.247477
3557324722.210000	2.247401	2.247382	2.247526
3557324722.710000	2.247421	2.247356	2.247457
3557324723.210000	2.247416	2.247351	2.247509
3557324723.709000	2.247369	2.247409	2.247485
3557324724.209000	2.247419	2.247369	2.247505
3557324724.709000	2.247395	2.247388	2.247509
3557324725.209000	2.247366	2.247379	2.247523
3557324725.710000	2.247386	2.247390	2.247495
3557324726.210000	2.247380	2.247363	2.247522
3557324726.708000	2.247428	2.247358	2.247518
3557324727.209000	2.247412	2.247335	2.247524
3557324727.708000	2.247366	2.247395	2.247518
3557324728.211000	2.247394	2.247382	2.247510
3557324728.709000	2.247472	2.247409	2.247509
3557324729.209000	2.247332	2.247404	2.247470
3557324729.710000	2.247412	2.247391	2.247523
3557324730.209000	2.247444	2.247355	2.247527
3557324730.708000	2.247369	2.247337	2.247478
3557324731.210000	2.247379	2.247396	2.247486
3557324731.709000	2.247360	2.247404	2.247456
3557324732.209000	2.247378	2.247372	2.247475
3557324732.710000	2.247428	2.247348	2.247516
3557324733.209000	2.247318	2.247398	2.247539
3557324733.709000	2.247406	2.247379	2.247479
3557324734.210000	2.247420	2.247383	2.247484
3557324734.710000	2.247400	2.247313	2.247509
3557324735.210000	2.247396	2.247396	2.247550
3557324735.709000	2.247393	2.247403	2.247518
3557324736.211000	2.247379	2.247368	2.247484
3557324736.710000	2.247341	2.247385	2.247468
3557324737.209000	2.247435	2.247362	2.247458
3557324737.709000	2.247366	2.247347	2.247467
3557324738.208000	2.247378	2.247382	2.247477
3557324738.710000	2.247373	2.247410	2.247443
3557324739.209000	2.247437	2.247405	2.247493
3557324739.709000	2.247398	2.247347	2.247506
3557324740.209000	2.247370	2.247389	2.247477
3557324740.710000	2.247369	2.247409	2.247473
3557324741.209000	2.247377	2.247370	2.247504
3557324741.710000	2.247388	2.247390	2.247475
3557324742.208000	2.247398	2.247363	2.247484
3557324742.708000	2.247361	2.247370	2.247478
3557324743.210000	2.247441	2.247368	2.247522
3557324743.709000	2.247368	2.247394	2.247474
3557324744.209000	2.247389	2.247342	2.247497
3557324744.709000	2.247427	2.247346	2.247474
3557324745.207000	2.247384	2.247388	2.247518
3557324745.707000	2.247355	2.247357	2.247497
3557324746.210000	2.247412	2.247324	2.247553
3557324746.709000	2.247419	2.247409	2.247464
3557324747.210000	2.247401	2.247406	2.247518
3557324747.709000	2.247421	2.247383	2.247488
3557324748.209000	2.247416	2.247383	2.247504
3557324748.711000	2.247389	2.247348	2.247500
3557324749.211000	2.247399	2.247395	2.247488
3557324749.710000	2.247398	2.247414	2.247512
3557324750.208000	2.247379	2.247340	2.247459
3557324750.709000	2.247386	2.247383	2.247524
3557324751.209000	2.247369	2.247393	2.247459
3557324751.710000	2.247382	2.247358	2.247545
3557324752.211000	2.247384	2.247355	2.247474
3557324752.709000	2.247373	2.247378	2.247494
3557324753.209000	2.247345	2.247442	2.247475
3557324753.710000	2.247363	2.247386	2.247465
3557324754.209000	2.247411	2.247369	2.247511
3557324754.710000	2.247375	2.247378	2.247495
3557324755.209000	2.247384	2.247337	2.247518
