3584465831.997000	0.040082	-0.923184	21.599562	21.827482	20.859938	20.693307	21.903456	21.835782	-40.866590	22.902283	21.791091	24.120732	21.741613	21.399732
3584465832.506000	0.042660	-0.923110	21.584878	21.820779	20.899520	20.777580	21.918459	21.809287	-40.754545	22.951762	21.806095	24.084341	21.802583	21.427823
3584465833.004000	0.042036	-0.921711	21.503797	21.786303	20.855149	20.679900	21.882068	21.883664	-40.855098	22.884088	21.804499	24.130627	21.853977	21.457510
3584465833.500000	0.041962	-0.921899	21.619353	21.857169	20.888029	20.777580	21.914947	21.921651	-40.746245	22.902283	21.791091	24.074445	21.878557	21.457510
3584465834.002000	0.046060	-0.917898	21.647444	21.870576	20.866641	20.774069	21.974322	21.867065	-40.566207	22.877704	21.832590	24.135735	21.807691	21.451126
3584465834.505000	0.042989	-0.922348	21.675535	21.893560	20.916120	20.759385	21.898348	21.891964	-40.911280	22.885684	21.784707	24.130627	21.800987	21.432931
3584465835.005000	0.041547	-0.923438	21.574982	21.829078	20.901117	20.737678	21.982621	21.820779	-40.665164	22.885684	21.838974	24.112432	21.832590	21.432931
3584465835.504000	0.042581	-0.923615	21.624461	21.860361	20.914524	20.751085	21.913351	21.840570	-40.823815	22.930374	21.908244	24.120732	21.848870	21.551679
3584465836.006000	0.042902	-0.920941	21.654148	21.842485	20.881325	20.770876	21.977833	21.787899	-40.681763	22.983364	21.844081	24.191917	21.819183	21.465810
3584465836.501000	0.041902	-0.919962	21.667236	21.827482	20.937507	20.713098	21.938250	21.876961	-40.690063	22.889195	21.779600	24.130627	21.768108	21.475706
3584465837.006000	0.042150	-0.921981	21.579770	21.838974	20.836954	20.780772	21.931547	21.837378	-40.706662	22.865893	21.857169	24.144034	21.842485	21.482409
3584465837.499000	0.042328	-0.922167	21.672343	21.850466	20.931123	20.774069	21.858765	21.891964	-40.607386	22.940270	21.853977	24.137331	21.784707	21.423035
3584465838.001000	0.042904	-0.919927	21.619353	21.834186	20.929208	20.779176	21.931547	21.893560	-40.605790	22.993260	21.778004	24.233096	21.810883	21.444423
3584465838.505000	0.045878	-0.917060	21.717033	21.822694	20.926015	20.691711	21.914947	21.842485	-40.521836	22.892388	21.809287	24.170210	21.911755	21.421439
3584465838.998000	0.041770	-0.923443	21.616161	21.876961	20.960810	20.670004	21.878557	21.901860	-40.614090	22.975065	21.868661	24.135735	21.812479	21.477621
3584465839.504000	0.041146	-0.922621	21.614565	21.886856	20.889625	20.815567	21.928354	21.848870	-40.889892	22.895580	21.812479	24.144034	21.792688	21.474110
3584465840.005000	0.041845	-0.923358	21.559979	21.840570	20.922823	20.757788	21.992517	21.878557	-40.896596	22.989749	21.852381	24.186809	21.858765	21.455914
3584465840.499000	0.043547	-0.919797	21.621268	21.852381	20.901117	20.742785	21.948146	21.908244	-40.698363	22.941866	21.838974	24.137331	21.847274	21.457510
3584465840.999000	0.041205	-0.921219	21.626057	21.845677	20.888029	20.739593	21.820779	21.860361	-40.851906	22.847697	21.862277	24.163826	21.769704	21.459426
3584465841.499000	0.044258	-0.921864	21.677131	21.845677	20.889625	20.783964	21.916543	21.860361	-40.506833	22.994856	21.855573	24.155526	21.812479	21.427823
3584465842.000000	0.041960	-0.921044	21.667236	21.872172	20.906224	20.812055	21.923247	21.898348	-40.599406	22.887599	21.842485	24.186809	21.832590	21.437719
3584465842.503000	0.042404	-0.921728	21.708734	21.850466	20.942615	20.716290	21.885260	21.883664	-40.756141	22.961657	21.834186	24.196705	21.804499	21.499009
3584465842.997000	0.044293	-0.918091	21.683835	21.880472	20.914524	20.724590	21.971129	21.860361	-40.804023	22.943462	21.862277	24.198301	21.820779	21.459426
3584465843.504000	0.042609	-0.920300	21.579770	21.782792	20.932719	20.744381	21.933143	21.838974	-40.889892	22.887599	21.815990	24.089448	21.819183	21.492305
3584465844.006000	0.043067	-0.921211	21.513693	21.802583	20.886433	20.727782	21.951338	21.865469	-40.614090	22.937078	21.845677	24.147227	21.791091	21.424631
3584465844.504000	0.042517	-0.921796	21.645848	21.834186	20.891221	20.666812	21.929951	21.882068	-40.861801	22.940270	21.768108	24.115943	21.741613	21.408032
3584465845.006000	0.044221	-0.919632	21.641060	21.779600	20.866641	20.694903	21.844081	21.872172	-40.810727	22.927182	21.800987	24.158718	21.791091	21.394944
3584465845.500000	0.040682	-0.921070	21.740017	21.784707	20.926015	20.742785	21.903456	21.921651	-40.680167	22.941866	21.787899	24.132223	21.766512	21.383452
3584465846.005000	0.042484	-0.922703	21.657340	21.844081	20.838550	20.731294	21.941442	21.863873	-40.912876	22.935482	21.845677	24.137331	21.754701	21.469321
3584465846.497000	0.042201	-0.923926	21.631164	21.850466	20.973898	20.744381	21.920055	21.862277	-40.709854	22.917286	21.890368	24.092641	21.776408	21.469321
3584465846.997000	0.043447	-0.920690	21.649040	21.860361	20.919312	20.774069	21.934739	21.886856	-40.278913	22.920479	21.847274	24.145631	21.812479	21.441230
3584465847.506000	0.044687	-0.920638	21.601158	21.949742	20.858342	20.764173	21.858765	21.882068	-40.819026	22.842909	21.802583	24.206601	21.761404	21.431335
3584465848.005000	0.043395	-0.921499	21.645848	21.900263	20.941019	20.699691	21.954530	21.891964	-40.705066	22.899091	21.740017	24.120732	21.797795	21.434527
3584465848.498000	0.042522	-0.921437	21.649040	21.819183	20.835358	20.757788	21.931547	21.906648	-40.693255	22.869404	21.797795	24.168614	21.774811	21.515608
3584465848.999000	0.042133	-0.922746	21.616161	21.855573	20.939103	20.716290	21.885260	21.908244	-40.625581	22.960061	21.847274	24.155526	21.768108	21.465810
3584465849.498000	0.042852	-0.921211	21.669151	21.880472	20.845254	20.678304	21.923247	21.883664	-40.645373	22.867489	21.784707	24.142119	21.802583	21.457510
3584465849.998000	0.043155	-0.921668	21.706818	21.769704	20.812055	20.783964	21.938250	21.933143	-40.346586	22.907391	21.810883	24.114028	21.830674	21.442827
3584465850.505000	0.041634	-0.923280	21.693731	21.860361	20.899520	20.797371	21.959638	21.837378	-40.683360	22.910583	21.832590	24.147227	21.743209	21.469321
3584465851.005000	0.042722	-0.923153	21.658936	21.865469	20.891221	20.742785	21.958042	21.852381	-40.648884	22.922075	21.825886	24.046354	21.830674	21.493901
3584465851.492000	0.043584	-0.920467	21.688942	21.838974	20.831847	20.676708	21.910159	21.870576	-40.601002	22.931970	21.797795	24.206601	21.782792	21.497413
3584465852.005000	0.044123	-0.920280	21.665639	21.834186	20.952510	20.742785	21.934739	21.832590	-40.815515	22.928778	21.822694	24.155526	21.778004	21.368449
3584465852.504000	0.040165	-0.924834	21.596370	21.870576	20.903032	20.749489	21.891964	21.868661	-40.777528	22.912179	21.753105	24.153930	21.857169	21.383452
3584465853.002000	0.041740	-0.921744	21.667236	21.824290	20.831847	20.709906	21.972726	21.880472	-40.884785	22.920479	21.806095	24.122328	21.820779	21.379941
3584465853.505000	0.043469	-0.919946	21.641060	21.815990	20.851638	20.688199	21.976237	21.885260	-40.764440	22.950166	21.870576	24.120732	21.781196	21.409628
3584465854.000000	0.041866	-0.923172	21.556787	21.804499	20.914524	20.808863	21.875365	21.878557	-40.435967	22.923671	21.845677	24.155526	21.800987	21.452722
3584465854.506000	0.041294	-0.921251	21.731717	21.844081	20.893136	20.726186	21.906648	21.807691	-40.698363	22.955273	21.916543	24.109240	21.740017	21.444423
3584465854.998000	0.042736	-0.923136	21.665639	21.850466	20.912928	20.707991	21.888452	21.847274	-40.891489	22.925267	21.810883	24.175318	21.784707	21.437719
3584465855.504000	0.041104	-0.924189	21.675535	21.845677	20.884837	20.732890	21.888452	21.943038	-41.002257	22.946974	21.842485	24.064550	21.802583	21.391752
3584465856.005000	0.042252	-0.921828	21.740017	21.830674	20.894732	20.767684	21.914947	21.906648	-40.544820	22.837802	21.802583	24.160314	21.794603	21.409628
3584465856.497000	0.044869	-0.917515	21.695327	21.850466	20.921227	20.683411	21.835782	21.862277	-40.845202	22.922075	21.865469	24.158718	21.837378	21.432931
3584465857.005000	0.041941	-0.922951	21.609457	21.774811	20.881325	20.741189	21.989325	21.865469	-40.972569	22.874192	21.820779	24.074445	21.700434	21.447615
3584465857.505000	0.041555	-0.922428	21.637548	21.855573	20.879729	20.749489	21.926439	21.948146	-40.481934	22.875788	21.847274	24.191917	21.789495	21.398136
3584465857.998000	0.041422	-0.923241	21.596370	21.832590	20.954106	20.731294	21.936335	21.891964	-40.926283	22.910583	21.920055	24.167018	21.796199	21.419843
3584465858.501000	0.042279	-0.922621	21.632760	21.800987	20.843338	20.709906	21.962830	21.949742	-40.993957	22.915371	21.885260	24.132223	21.817586	21.417928
3584465859.005000	0.039188	-0.923518	21.730121	21.804499	20.912928	20.785560	21.918459	21.898348	-40.876805	22.933566	21.819183	24.161911	21.786303	21.467725
3584465859.501000	0.042177	-0.923857	21.650956	21.858765	20.879729	20.739593	21.938250	21.923247	-40.820622	22.912179	21.794603	24.144034	21.824290	21.394944
3584465860.006000	0.041928	-0.922152	21.667236	21.921651	20.932719	20.855149	21.908244	21.891964	-40.908088	22.907391	21.913351	24.165422	21.860361	21.393348
3584465860.497000	0.042346	-0.922412	21.677131	21.870576	20.903032	20.704799	21.958042	21.888452	-40.820622	22.923671	21.787899	24.117540	21.751509	21.409628
