3597943236.334000	2.245349	2.245775	2.245556	2.245292	2.246041	2.246243	-0.096448	-1.247524	2.239648	2.240076	2.240003	2.239885	2.239653	2.239992
3597943236.834000	2.245449	2.245806	2.245520	2.245300	2.246077	2.246242	-0.099201	-1.253369	2.239713	2.240069	2.240019	2.239833	2.239731	2.240051
3597943237.336000	2.245417	2.245763	2.245513	2.245280	2.246035	2.246693	-0.102335	-1.248760	2.239679	2.240098	2.239988	2.239866	2.239679	2.239977
3597943237.835000	2.245350	2.245823	2.245534	2.245297	2.246025	2.246250	-0.096916	-1.246084	2.239661	2.240102	2.239981	2.239887	2.239661	2.240005
3597943238.335000	2.245412	2.245774	2.245555	2.245302	2.246060	2.246251	-0.096053	-1.247373	2.239721	2.240085	2.239976	2.239859	2.239733	2.240009
3597943238.836000	2.245380	2.245791	2.245513	2.245378	2.246080	2.246324	-0.103506	-1.252649	2.239678	2.240076	2.240035	2.239850	2.239704	2.240028
3597943239.334000	2.245419	2.245768	2.245587	2.245348	2.246065	2.246250	-0.095680	-1.249884	2.239712	2.240085	2.240052	2.239839	2.239690	2.240042
3597943239.834000	2.245350	2.245788	2.245503	2.245295	2.246067	2.246222	-0.097090	-1.245873	2.239704	2.240084	2.240014	2.239885	2.239671	2.239999
3597943240.335000	2.245352	2.245779	2.245560	2.245338	2.246087	2.246283	-0.099643	-1.250844	2.239657	2.240058	2.239982	2.239790	2.239738	2.239993
3597943240.834000	2.245331	2.245796	2.245589	2.245232	2.246058	2.246246	-0.097237	-1.244276	2.239683	2.240076	2.239995	2.239825	2.239697	2.239964
3597943241.334000	2.245418	2.245818	2.245552	2.245274	2.246094	2.246235	-0.096951	-1.249367	2.239713	2.240134	2.240036	2.239801	2.239712	2.240044
3597943241.836000	2.245402	2.245763	2.245525	2.245337	2.246060	2.246233	-0.103109	-1.256473	2.239712	2.240047	2.239986	2.239836	2.239732	2.239980
3597943242.335000	2.245378	2.245773	2.245557	2.245267	2.246043	2.246179	-0.098439	-1.249060	2.239675	2.240073	2.239998	2.239876	2.239684	2.240004
3597943242.835000	2.245375	2.245837	2.245553	2.245307	2.246021	2.246277	-0.097957	-1.247614	2.239692	2.240104	2.239974	2.239877	2.239723	2.239994
3597943243.336000	2.245476	2.245852	2.245519	2.245312	2.246033	2.246319	-0.106488	-1.255741	2.239691	2.240068	2.239971	2.239851	2.239685	2.240058
3597943243.834000	2.245403	2.245806	2.245515	2.245283	2.246060	2.246195	-0.096452	-1.250573	2.239690	2.240114	2.239986	2.239830	2.239718	2.239977
