3574015935.775000	2.220598	2.201550	2.221386	2.203263	2.221448	2.203734	2.221358	2.203115	2.230726
3574015936.275000	2.220552	2.201581	2.221361	2.203195	2.221498	2.203682	2.221319	2.203137	2.230675
3574015936.775000	2.220591	2.201527	2.221340	2.203171	2.221414	2.203725	2.221332	2.203122	2.230692
3574015937.277000	2.220612	2.201549	2.221366	2.203239	2.221453	2.203701	2.221345	2.203099	2.230681
3574015937.775000	2.220607	2.201478	2.221285	2.203247	2.221448	2.203730	2.221382	2.203104	2.230675
3574015938.277000	2.220599	2.201522	2.221355	2.203180	2.221448	2.203739	2.221369	2.203082	2.230676
3574015938.775000	2.220596	2.201550	2.221326	2.203191	2.221469	2.203750	2.221350	2.203067	2.230684
3574015939.276000	2.220626	2.201510	2.221344	2.203208	2.221450	2.203708	2.221342	2.203140	2.230639
3574015939.774000	2.220633	2.201508	2.221331	2.203200	2.221493	2.203717	2.221344	2.203075	2.230662
3574015940.277000	2.220577	2.201555	2.221286	2.203133	2.221467	2.203699	2.221308	2.203111	2.230632
3574015940.775000	2.220552	2.201549	2.221324	2.203218	2.221456	2.203676	2.221338	2.203059	2.230688
3574015941.275000	2.220560	2.201570	2.221314	2.203148	2.221497	2.203675	2.221280	2.203114	2.230683
3574015941.776000	2.220570	2.201591	2.221292	2.203205	2.221417	2.203727	2.221322	2.203103	2.230674
3574015942.276000	2.220589	2.201547	2.221334	2.203136	2.221460	2.203697	2.221359	2.203109	2.230627
3574015942.776000	2.220562	2.201527	2.221318	2.203217	2.221457	2.203729	2.221324	2.203073	2.230649
3574015943.277000	2.220544	2.201518	2.221298	2.203169	2.221450	2.203723	2.221321	2.203049	2.230700
3574015943.775000	2.220596	2.201540	2.221329	2.203233	2.221464	2.203718	2.221340	2.203091	2.230700
3574015944.275000	2.220639	2.201581	2.221379	2.203205	2.221472	2.203792	2.221414	2.203121	2.230684
3574015944.777000	2.220577	2.201618	2.221342	2.203227	2.221444	2.203731	2.221369	2.203083	2.230658
3574015945.277000	2.220596	2.201565	2.221329	2.203191	2.221457	2.203744	2.221310	2.203130	2.230652
3574015945.778000	2.220557	2.201544	2.221322	2.203222	2.221437	2.203773	2.221344	2.203098	2.230679
3574015946.274000	2.220571	2.201559	2.221276	2.203247	2.221433	2.203727	2.221360	2.203080	2.230673
3574015946.775000	2.220575	2.201551	2.221306	2.203189	2.221432	2.203710	2.221282	2.203065	2.230671
3574015947.276000	2.220594	2.201512	2.221318	2.203200	2.221435	2.203714	2.221375	2.203083	2.230650
3574015947.775000	2.220582	2.201545	2.221322	2.203234	2.221427	2.203734	2.221358	2.203142	2.230641
3574015948.274000	2.220609	2.201530	2.221317	2.203176	2.221407	2.203696	2.221353	2.203132	2.230686
3574015948.776000	2.220519	2.201507	2.221305	2.203170	2.221443	2.203740	2.221353	2.203103	2.230662
3574015949.275000	2.220469	2.201483	2.221260	2.203157	2.221418	2.203665	2.221342	2.203028	2.230622
3574015949.776000	2.220524	2.201572	2.221326	2.203165	2.221435	2.203694	2.221353	2.203123	2.230601
3574015950.276000	2.220589	2.201543	2.221323	2.203205	2.221447	2.203745	2.221345	2.203068	2.230685
3574015950.774000	2.220589	2.201503	2.221308	2.203187	2.221440	2.203704	2.221331	2.203070	2.230649
3574015951.275000	2.220570	2.201510	2.221285	2.203104	2.221445	2.203713	2.221318	2.203059	2.230655
3574015951.775000	2.220545	2.201487	2.221337	2.203130	2.221445	2.203680	2.221347	2.203058	2.230660
3574015952.276000	2.220575	2.201510	2.221290	2.203197	2.221442	2.203743	2.221290	2.203073	2.230621
3574015952.775000	2.220549	2.201518	2.221237	2.203141	2.221386	2.203722	2.221318	2.203080	2.230675
3574015953.277000	2.220555	2.201544	2.221303	2.203168	2.221449	2.203685	2.221263	2.203095	2.230664
3574015953.776000	2.220543	2.201491	2.221275	2.203169	2.221431	2.203646	2.221285	2.203101	2.230652
3574015954.274000	2.220614	2.201520	2.221262	2.203170	2.221432	2.203691	2.221276	2.203048	2.230621
3574015954.775000	2.220556	2.201493	2.221256	2.203164	2.221431	2.203710	2.221298	2.203035	2.230620
3574015955.276000	2.220512	2.201473	2.221321	2.203195	2.221428	2.203710	2.221296	2.203131	2.230717
3574015955.776000	2.220560	2.201504	2.221268	2.203154	2.221459	2.203665	2.221326	2.203033	2.230634
3574015956.275000	2.220586	2.201582	2.221284	2.203231	2.221460	2.203718	2.221359	2.203070	2.230655
3574015956.775000	2.220582	2.201483	2.221276	2.203131	2.221439	2.203628	2.221267	2.203006	2.230610
3574015957.276000	2.220539	2.201536	2.221277	2.203125	2.221400	2.203696	2.221256	2.203086	2.230609
3574015957.775000	2.220557	2.201501	2.221263	2.203116	2.221369	2.203667	2.221285	2.203019	2.230603
3574015958.276000	2.220534	2.201507	2.221297	2.203125	2.221387	2.203727	2.221280	2.203084	2.230604
3574015958.774000	2.220572	2.201555	2.221295	2.203106	2.221398	2.203753	2.221296	2.203056	2.230584
3574015959.276000	2.220582	2.201473	2.221262	2.203073	2.221427	2.203648	2.221321	2.203021	2.230610
3574015959.777000	2.220538	2.201512	2.221221	2.203156	2.221426	2.203701	2.221280	2.203054	2.230652
3574015960.275000	2.220514	2.201555	2.221301	2.203128	2.221419	2.203649	2.221291	2.203053	2.230655
3574015960.775000	2.220536	2.201524	2.221233	2.203123	2.221437	2.203671	2.221285	2.203068	2.230611
3574015961.277000	2.220603	2.201515	2.221270	2.203154	2.221402	2.203666	2.221248	2.203026	2.230650
3574015961.775000	2.220567	2.201510	2.221301	2.203138	2.221431	2.203688	2.221262	2.202989	2.230634
3574015962.276000	2.220566	2.201472	2.221260	2.203101	2.221407	2.203648	2.221255	2.203077	2.230657
3574015962.776000	2.220541	2.201514	2.221298	2.203147	2.221387	2.203659	2.221267	2.203068	2.230652
