3574017225.774000	2.201900	2.183015	2.202595	2.184638	2.202729	2.185214	2.202623	2.184622	2.211868
3574017226.276000	2.201883	2.183016	2.202612	2.184659	2.202733	2.185186	2.202642	2.184562	2.211916
3574017226.776000	2.201837	2.183033	2.202575	2.184611	2.202747	2.185225	2.202617	2.184583	2.211873
3574017227.274000	2.201844	2.182999	2.202580	2.184697	2.202760	2.185215	2.202660	2.184586	2.211849
3574017227.775000	2.201859	2.183027	2.202661	2.184651	2.202684	2.185247	2.202688	2.184596	2.211918
3574017228.275000	2.201901	2.182989	2.202560	2.184669	2.202721	2.185190	2.202626	2.184570	2.211892
3574017228.775000	2.201883	2.183001	2.202621	2.184665	2.202750	2.185195	2.202647	2.184581	2.211879
3574017229.275000	2.201848	2.183041	2.202595	2.184649	2.202691	2.185196	2.202617	2.184573	2.211887
3574017229.775000	2.201869	2.182926	2.202583	2.184651	2.202694	2.185278	2.202652	2.184593	2.211905
3574017230.276000	2.201889	2.183010	2.202580	2.184688	2.202697	2.185201	2.202630	2.184585	2.211876
3574017230.775000	2.201848	2.182980	2.202621	2.184662	2.202715	2.185183	2.202655	2.184607	2.211895
3574017231.275000	2.201813	2.182996	2.202567	2.184659	2.202746	2.185162	2.202624	2.184620	2.211938
3574017231.775000	2.201850	2.182980	2.202577	2.184607	2.202735	2.185148	2.202646	2.184604	2.211874
3574017232.276000	2.201864	2.182995	2.202597	2.184639	2.202742	2.185238	2.202677	2.184593	2.211901
3574017232.775000	2.201826	2.183000	2.202576	2.184615	2.202733	2.185201	2.202647	2.184633	2.211870
3574017233.274000	2.201866	2.182979	2.202577	2.184614	2.202731	2.185226	2.202619	2.184630	2.211870
3574017233.775000	2.201877	2.182981	2.202612	2.184657	2.202776	2.185228	2.202691	2.184556	2.211865
3574017234.275000	2.201864	2.182979	2.202613	2.184627	2.202703	2.185209	2.202639	2.184627	2.211879
3574017234.774000	2.201866	2.182975	2.202575	2.184625	2.202718	2.185214	2.202676	2.184545	2.211937
3574017235.274000	2.201888	2.183032	2.202525	2.184630	2.202746	2.185210	2.202605	2.184581	2.211859
3574017235.774000	2.201873	2.183026	2.202590	2.184628	2.202720	2.185206	2.202693	2.184572	2.211849
3574017236.275000	2.201866	2.183035	2.202617	2.184645	2.202707	2.185235	2.202675	2.184602	2.211877
3574017236.774000	2.201821	2.182996	2.202593	2.184645	2.202762	2.185222	2.202694	2.184628	2.211886
3574017237.275000	2.201840	2.182989	2.202546	2.184683	2.202720	2.185189	2.202630	2.184580	2.211854
3574017237.775000	2.201859	2.183021	2.202578	2.184641	2.202715	2.185217	2.202675	2.184548	2.211905
3574017238.274000	2.201893	2.183015	2.202548	2.184708	2.202773	2.185190	2.202644	2.184608	2.211926
3574017238.774000	2.201859	2.182936	2.202644	2.184666	2.202761	2.185207	2.202614	2.184587	2.211910
3574017239.276000	2.201879	2.183005	2.202570	2.184657	2.202793	2.185251	2.202615	2.184593	2.211889
3574017239.775000	2.201895	2.183007	2.202634	2.184665	2.202749	2.185233	2.202676	2.184591	2.211877
3574017240.276000	2.201858	2.182971	2.202613	2.184664	2.202736	2.185195	2.202694	2.184666	2.211951
3574017240.776000	2.201848	2.183006	2.202591	2.184680	2.202805	2.185173	2.202682	2.184591	2.211916
3574017241.274000	2.201875	2.183002	2.202631	2.184683	2.202730	2.185236	2.202679	2.184566	2.211903
3574017241.775000	2.201867	2.183017	2.202603	2.184656	2.202760	2.185196	2.202662	2.184601	2.211838
3574017242.276000	2.201854	2.182993	2.202673	2.184680	2.202721	2.185190	2.202651	2.184608	2.211864
3574017242.775000	2.201826	2.182995	2.202541	2.184650	2.202734	2.185230	2.202663	2.184597	2.211922
3574017243.276000	2.201873	2.183005	2.202649	2.184691	2.202736	2.185239	2.202600	2.184580	2.211881
3574017243.776000	2.201879	2.183033	2.202603	2.184646	2.202745	2.185180	2.202683	2.184596	2.211919
