3574528621.217000	2.214080	-0.000028	2.214767	0.000001	2.214152	0.000017	2.214029	-0.000028	2.214727	0.000000	2.214564	-0.000025
3574528621.717000	2.214058	0.000063	2.214758	0.000043	2.214215	-0.000038	2.213995	-0.000021	2.214721	-0.000005	2.214560	-0.000018
3574528622.217000	2.214320	-0.000010	2.214884	0.000051	2.214211	-0.000027	2.213988	0.000055	2.214722	0.000017	2.214536	0.000042
3574528622.718000	2.214322	-0.000011	2.214944	-0.000006	2.214183	0.000005	2.214080	0.000011	2.214728	-0.000018	2.214562	-0.000079
3574528623.216000	2.214074	0.000002	2.214775	-0.000032	2.214170	-0.000018	2.214021	-0.000010	2.214721	-0.000023	2.214571	-0.000018
3574528623.716000	2.214074	-0.000005	2.214775	0.000025	2.214204	0.000004	2.213964	-0.000016	2.214731	0.000005	2.214619	0.000041
3574528624.217000	2.214083	0.000054	2.214823	-0.000015	2.214171	-0.000007	2.213997	-0.000007	2.214779	-0.000030	2.214583	0.000001
3574528624.716000	2.213718	0.000048	2.214486	0.000002	2.214218	0.000031	2.214025	-0.000011	2.214726	-0.000004	2.214536	0.000028
3574528625.217000	2.214071	0.000017	2.214711	0.000012	2.214171	0.000010	2.213998	0.000011	2.214736	-0.000032	2.214578	0.000041
3574528625.717000	2.214077	-0.000023	2.214826	-0.000033	2.214194	0.000018	2.214004	0.000033	2.214753	-0.000011	2.214582	-0.000002
3574528626.218000	2.214351	0.000034	2.215000	-0.000010	2.214174	0.000032	2.214017	0.000014	2.214697	0.000006	2.214572	0.000062
3574528626.718000	2.214258	-0.000002	2.214808	0.000032	2.214192	0.000023	2.214004	0.000001	2.214770	0.000002	2.214564	0.000084
3574528627.217000	2.214085	-0.000028	2.214759	0.000002	2.214178	0.000037	2.213994	0.000022	2.214760	0.000020	2.214592	0.000011
3574528627.718000	2.214127	0.000054	2.214786	0.000037	2.214118	0.000037	2.214017	-0.000015	2.214697	0.000055	2.214574	0.000007
3574528628.216000	2.213695	-0.000033	2.214551	-0.000032	2.214281	0.000002	2.213930	-0.000044	2.214806	0.000002	2.214607	-0.000012
3574528628.718000	2.214123	0.000006	2.214796	0.000002	2.214194	0.000049	2.214013	0.000052	2.214789	-0.000030	2.214595	-0.000012
3574528629.218000	2.214179	0.000007	2.214832	0.000012	2.214195	0.000034	2.214009	0.000025	2.214759	-0.000001	2.214572	0.000052
3574528629.718000	2.214071	-0.000011	2.214813	0.000028	2.214260	0.000055	2.214046	0.000007	2.214741	-0.000032	2.214564	-0.000006
3574528630.216000	2.213634	0.000025	2.214519	0.000012	2.214260	0.000011	2.214015	-0.000004	2.214819	-0.000010	2.214525	0.000034
3574528630.717000	2.213917	0.000010	2.214600	-0.000006	2.214260	-0.000036	2.214000	0.000010	2.214792	-0.000025	2.214561	0.000020
3574528631.217000	2.213681	0.000031	2.214564	0.000016	2.214318	0.000022	2.213976	0.000033	2.214774	-0.000058	2.214571	0.000011
3574528631.717000	2.213766	-0.000016	2.214566	-0.000011	2.214308	0.000011	2.213992	0.000016	2.214765	-0.000021	2.214585	0.000009
3574528632.216000	2.213611	-0.000034	2.214470	0.000051	2.214378	0.000002	2.213989	0.000020	2.214814	-0.000053	2.214566	0.000001
3574528632.717000	2.213542	-0.000015	2.214505	-0.000012	2.214425	0.000025	2.213957	0.000007	2.214805	0.000014	2.214532	0.000018
3574528633.217000	2.213600	0.000016	2.214553	0.000027	2.214437	0.000011	2.214022	0.000015	2.214829	0.000039	2.214520	-0.000054
3574528633.717000	2.213610	-0.000020	2.214518	-0.000020	2.214398	-0.000016	2.214022	0.000001	2.214800	0.000031	2.214563	0.000005
3574528634.217000	2.213588	0.000032	2.214488	-0.000030	2.214428	0.000011	2.213979	0.000012	2.214801	0.000059	2.214561	-0.000050
3574528634.719000	2.213788	0.000026	2.214535	-0.000004	2.214296	0.000033	2.214016	0.000028	2.214808	-0.000037	2.214586	-0.000005
3574528635.217000	2.213710	0.000002	2.214518	0.000016	2.214510	0.000039	2.214059	0.000027	2.214849	-0.000039	2.214494	-0.000023
3574528635.718000	2.213588	0.000009	2.214499	-0.000014	2.214378	-0.000006	2.214006	-0.000015	2.214829	-0.000016	2.214562	-0.000031
3574528636.216000	2.213665	0.000026	2.214539	0.000006	2.214544	-0.000021	2.213983	0.000009	2.214784	0.000022	2.214571	-0.000031
3574528636.717000	2.213642	0.000012	2.214572	0.000032	2.214541	-0.000016	2.214030	0.000028	2.214805	-0.000010	2.214526	0.000058
3574528637.216000	2.213718	0.000014	2.214524	0.000001	2.214579	0.000051	2.214020	0.000014	2.214791	0.000007	2.214595	-0.000015
3574528637.717000	2.213716	0.000049	2.214489	0.000001	2.214615	0.000007	2.213961	0.000059	2.214811	0.000018	2.214493	-0.000020
3574528638.218000	2.213691	0.000026	2.214504	0.000032	2.214497	0.000047	2.214014	0.000002	2.214833	-0.000010	2.214524	0.000028
3574528638.717000	2.213760	-0.000031	2.214523	-0.000021	2.214614	0.000036	2.213982	0.000034	2.214776	0.000022	2.214564	0.000034
3574528639.217000	2.213834	0.000026	2.214495	0.000023	2.214654	0.000004	2.213987	0.000046	2.214776	0.000068	2.214619	0.000021
3574528639.716000	2.213985	0.000000	2.214481	0.000033	2.214685	-0.000012	2.213985	-0.000005	2.214749	-0.000026	2.214547	0.000060
3574528640.217000	2.213740	0.000007	2.214465	0.000007	2.214617	-0.000060	2.213966	-0.000021	2.214777	0.000021	2.214530	-0.000025
