3574528827.711000	2.210409	0.000036	2.210481	0.000020	2.210492	0.000002	2.210210	0.000032	2.210770	-0.000006	2.210698	0.000011
3574528828.217000	2.210689	-0.000044	2.210395	0.000020	2.210658	-0.000001	2.209980	0.000042	2.210838	0.000018	2.210736	0.000036
3574528828.717000	2.210613	0.000006	2.210430	0.000015	2.210672	-0.000028	2.210001	0.000007	2.210812	0.000039	2.210667	0.000037
3574528829.218000	2.210029	0.000014	2.210631	0.000012	2.210740	-0.000014	2.210008	0.000037	2.210871	-0.000014	2.210630	0.000049
3574528829.717000	2.210446	0.000006	2.210583	0.000046	2.210738	0.000036	2.209971	-0.000030	2.210826	-0.000025	2.210738	0.000042
3574528830.217000	2.210541	-0.000014	2.210446	0.000039	2.210663	0.000028	2.210036	0.000048	2.210805	0.000025	2.210677	-0.000020
3574528830.717000	2.210361	0.000023	2.210587	0.000069	2.210759	0.000015	2.209989	0.000006	2.210871	0.000036	2.210683	0.000011
3574528831.216000	2.210722	0.000042	2.210430	0.000032	2.210641	-0.000004	2.210072	0.000023	2.210791	-0.000004	2.210726	-0.000014
3574528831.717000	2.210429	-0.000009	2.210545	0.000059	2.210752	0.000020	2.209996	0.000002	2.210865	0.000015	2.210683	-0.000057
3574528832.218000	2.209904	-0.000037	2.210581	0.000011	2.210746	0.000002	2.210065	0.000033	2.210875	0.000022	2.210684	0.000014
3574528832.717000	2.210291	-0.000002	2.210566	0.000044	2.210828	0.000017	2.209980	0.000000	2.210839	0.000041	2.210694	0.000028
3574528833.217000	2.210257	-0.000001	2.210598	0.000028	2.210801	-0.000032	2.210019	0.000070	2.210890	0.000020	2.210669	0.000046
3574528833.718000	2.209991	0.000032	2.210647	-0.000012	2.210774	0.000036	2.210060	-0.000022	2.210870	-0.000030	2.210652	0.000033
3574528834.217000	2.210322	-0.000015	2.210607	-0.000006	2.210790	0.000021	2.210094	0.000000	2.210847	0.000004	2.210698	0.000004
3574528834.717000	2.210381	0.000025	2.210626	0.000011	2.210769	-0.000020	2.210078	-0.000015	2.210835	0.000010	2.210663	0.000033
3574528835.217000	2.210467	0.000025	2.210552	0.000011	2.210731	-0.000010	2.210028	-0.000014	2.210824	0.000027	2.210704	-0.000015
3574528835.717000	2.210339	0.000017	2.210586	-0.000012	2.210773	0.000014	2.210014	0.000048	2.210918	0.000016	2.210725	0.000043
3574528836.216000	2.210510	0.000028	2.210486	0.000076	2.210712	0.000064	2.210029	-0.000005	2.210820	-0.000005	2.210683	0.000026
