3574527647.716000	2.229426	0.000006	2.230050	0.000016	2.229367	0.000025	2.229122	0.000054	2.229752	0.000021	2.229721	-0.000002
3574527648.217000	2.229481	0.000002	2.229952	0.000095	2.229454	0.000025	2.229162	-0.000007	2.229791	0.000002	2.229675	0.000039
3574527648.719000	2.229392	0.000023	2.229691	0.000044	2.229499	0.000049	2.229221	-0.000018	2.229812	0.000033	2.229651	0.000046
3574527649.216000	2.229409	0.000000	2.229991	0.000012	2.229372	0.000069	2.229151	0.000026	2.229840	-0.000021	2.229645	0.000000
3574527649.717000	2.229440	0.000009	2.229980	0.000037	2.229407	0.000057	2.229192	0.000033	2.229797	0.000023	2.229647	0.000018
3574527650.216000	2.229460	0.000025	2.230069	-0.000005	2.229349	0.000039	2.229146	-0.000011	2.229806	0.000007	2.229657	0.000036
3574527650.717000	2.229392	0.000015	2.230077	0.000036	2.229330	0.000011	2.229077	0.000023	2.229779	0.000028	2.229675	0.000027
3574527651.216000	2.229442	-0.000004	2.230041	0.000048	2.229356	0.000004	2.229106	0.000039	2.229817	0.000031	2.229683	-0.000018
3574527651.717000	2.229365	0.000016	2.230042	0.000014	2.229352	0.000027	2.229073	0.000005	2.229775	0.000046	2.229673	0.000039
3574527652.218000	2.229377	0.000027	2.229966	0.000034	2.229388	0.000031	2.229163	-0.000016	2.229817	-0.000011	2.229589	0.000030
3574527652.717000	2.229454	0.000048	2.230079	0.000081	2.229359	0.000022	2.229123	0.000039	2.229813	0.000054	2.229658	0.000026
3574527653.217000	2.229436	0.000006	2.230015	0.000021	2.229316	0.000022	2.229159	0.000022	2.229797	0.000022	2.229663	0.000009
3574527653.716000	2.229441	0.000059	2.230003	0.000000	2.229296	0.000027	2.229116	0.000025	2.229806	0.000042	2.229699	0.000039
3574527654.210000	2.229378	0.000023	2.229580	0.000042	2.229752	0.000028	2.229010	0.000007	2.229805	-0.000015	2.229679	0.000010
3574527654.709000	2.229646	0.000036	2.229430	0.000004	2.229666	-0.000043	2.229017	0.000039	2.229874	-0.000038	2.229710	0.000032
3574527655.217000	2.229417	-0.000018	2.230007	-0.000017	2.229318	-0.000002	2.229115	-0.000006	2.229805	0.000033	2.229681	0.000006
3574527655.718000	2.229399	0.000021	2.230051	0.000017	2.229382	0.000041	2.229142	0.000067	2.229797	0.000001	2.229601	0.000022
3574527656.217000	2.229401	0.000031	2.230067	-0.000007	2.229306	0.000033	2.229104	-0.000011	2.229780	0.000010	2.229637	0.000041
3574527656.716000	2.229277	0.000052	2.229940	0.000036	2.229316	-0.000015	2.229073	-0.000036	2.229763	-0.000006	2.229635	-0.000011
3574527657.217000	2.229380	0.000030	2.229999	0.000020	2.229330	-0.000005	2.229095	-0.000007	2.229791	0.000094	2.229657	-0.000004
3574527657.717000	2.229340	0.000067	2.229948	0.000054	2.229295	0.000058	2.229127	0.000007	2.229775	0.000004	2.229666	0.000076
3574527658.217000	2.229338	0.000062	2.229907	0.000031	2.229305	0.000017	2.229121	0.000012	2.229794	0.000073	2.229647	-0.000001
3574527658.716000	2.229163	-0.000015	2.229831	0.000057	2.229375	0.000039	2.229075	-0.000007	2.229866	0.000006	2.229668	0.000018
3574527659.216000	2.229240	0.000026	2.229865	0.000034	2.229331	-0.000006	2.229072	0.000015	2.229855	0.000031	2.229686	0.000017
3574527659.718000	2.229401	0.000023	2.230002	0.000062	2.229396	-0.000001	2.229132	0.000068	2.229766	0.000000	2.229664	0.000054
3574527660.217000	2.229442	-0.000005	2.230047	0.000015	2.229345	0.000020	2.229111	0.000023	2.229851	0.000076	2.229629	0.000052
3574527660.717000	2.229459	0.000011	2.230018	0.000062	2.229279	0.000043	2.229123	-0.000015	2.229787	0.000083	2.229666	0.000053
3574527661.217000	2.229407	0.000049	2.229992	0.000022	2.229309	0.000034	2.229117	0.000022	2.229785	0.000028	2.229652	0.000020
3574527661.719000	2.229405	0.000002	2.229938	-0.000007	2.229389	0.000049	2.229200	0.000039	2.229752	-0.000014	2.229649	0.000060
3574527662.217000	2.229449	0.000004	2.230032	0.000009	2.229340	0.000000	2.229061	-0.000001	2.229766	0.000020	2.229699	0.000023
3574527662.718000	2.229449	0.000020	2.230078	0.000028	2.229434	0.000014	2.229122	0.000025	2.229841	-0.000007	2.229690	0.000020
3574527663.217000	2.229414	0.000047	2.230053	0.000021	2.229359	0.000064	2.229138	0.000022	2.229836	-0.000001	2.229662	0.000017
3574527663.717000	2.229372	0.000007	2.230024	-0.000037	2.229350	-0.000025	2.229125	-0.000011	2.229780	0.000015	2.229652	-0.000006
3574527664.217000	2.229439	0.000059	2.230061	0.000011	2.229388	0.000001	2.229126	0.000038	2.229785	0.000012	2.229640	0.000010
3574527664.717000	2.229418	-0.000033	2.230020	0.000084	2.229375	0.000015	2.229130	0.000057	2.229815	0.000046	2.229662	-0.000010
3574527665.217000	2.229428	0.000046	2.230011	0.000004	2.229316	0.000027	2.229095	0.000010	2.229765	0.000017	2.229694	-0.000005
3574527665.717000	2.229431	-0.000001	2.230069	0.000039	2.229286	0.000021	2.229077	0.000043	2.229812	0.000016	2.229616	0.000057
