3574538218.814000	2.190826	2.191830	2.192256	2.191012	2.191753	2.192056	2.191082	2.192080	2.192032
3574538219.315000	2.190785	2.191954	2.192224	2.190917	2.191768	2.192063	2.191119	2.191995	2.191921
3574538219.814000	2.190845	2.191720	2.192276	2.191062	2.191697	2.192108	2.191068	2.192127	2.192051
3574538220.313000	2.190877	2.191816	2.192300	2.191097	2.191777	2.192097	2.191066	2.192149	2.192050
3574538220.814000	2.190875	2.191792	2.192336	2.191108	2.191745	2.192092	2.190976	2.192163	2.192063
3574538221.314000	2.190876	2.191798	2.192331	2.191109	2.191771	2.192121	2.191091	2.192167	2.192039
3574538221.815000	2.190860	2.191877	2.192273	2.190986	2.191811	2.192165	2.191134	2.192087	2.191990
3574538222.314000	2.190866	2.191830	2.192338	2.191020	2.191830	2.192111	2.191203	2.192119	2.192045
3574538222.814000	2.190814	2.191833	2.192294	2.191062	2.191809	2.192150	2.191131	2.192111	2.192028
3574538223.314000	2.190895	2.191853	2.192304	2.191025	2.191784	2.192176	2.191099	2.192132	2.192038
3574538223.813000	2.190901	2.191853	2.192342	2.191209	2.191708	2.192117	2.191087	2.192265	2.192191
3574538224.314000	2.190896	2.191838	2.192316	2.191139	2.191811	2.192146	2.191094	2.192171	2.192043
3574538224.814000	2.190882	2.191844	2.192345	2.191188	2.191724	2.192137	2.191041	2.192241	2.192123
3574538225.314000	2.190907	2.191841	2.192347	2.191086	2.191806	2.192125	2.191075	2.192151	2.192130
3574538225.814000	2.190854	2.191827	2.192326	2.191107	2.191792	2.192128	2.191117	2.192114	2.192077
3574538226.314000	2.190894	2.191916	2.192266	2.191049	2.191820	2.192187	2.191144	2.192137	2.192029
3574538226.814000	2.190861	2.191841	2.192357	2.191197	2.191720	2.192095	2.191018	2.192165	2.192137
3574538227.314000	2.190924	2.191862	2.192329	2.191166	2.191686	2.192130	2.191098	2.192199	2.192139
3574538227.814000	2.190954	2.191790	2.192335	2.191175	2.191771	2.192150	2.191059	2.192137	2.192133
3574538228.314000	2.190906	2.191827	2.192350	2.191060	2.191783	2.192103	2.191098	2.192156	2.192063
3574538228.814000	2.190932	2.191875	2.192377	2.191105	2.191810	2.192111	2.191078	2.192160	2.192082
3574538229.313000	2.190730	2.191867	2.192250	2.191301	2.191755	2.192107	2.191076	2.192182	2.192226
3574538229.813000	2.190578	2.191863	2.192215	2.191305	2.191757	2.192119	2.191081	2.192178	2.192340
3574538230.315000	2.190924	2.191897	2.192341	2.191164	2.191767	2.192156	2.191092	2.192156	2.192125
3574538230.814000	2.190985	2.191778	2.192325	2.191168	2.191751	2.192144	2.191152	2.192205	2.192173
3574538231.313000	2.190625	2.191889	2.192214	2.191322	2.191742	2.192175	2.191109	2.192204	2.192382
3574538231.814000	2.190639	2.191828	2.192168	2.191271	2.191753	2.192138	2.191072	2.192153	2.192315
3574538232.314000	2.190595	2.191844	2.192191	2.191272	2.191820	2.192144	2.191147	2.192161	2.192343
3574538232.813000	2.190615	2.191836	2.192172	2.191350	2.191804	2.192130	2.191075	2.192175	2.192407
3574538233.315000	2.190991	2.191884	2.192343	2.191190	2.191783	2.192178	2.191107	2.192181	2.192231
3574538233.814000	2.190724	2.191857	2.192213	2.191256	2.191747	2.192144	2.191060	2.192228	2.192322
3574538234.309000	2.190294	2.191569	2.192027	2.191154	2.192100	2.192076	2.191066	2.191965	2.192529
