3574528622.690000	2.215113	0.000490	2.215599	0.000530	2.215752	0.000557	2.242908	0.000503
3574528623.190000	2.215066	0.000515	2.215519	0.000515	2.215724	0.000522	2.242916	0.000520
3574528623.690000	2.215154	0.000470	2.215497	0.000536	2.215743	0.000518	2.242877	0.000471
3574528624.191000	2.215121	0.000541	2.215542	0.000546	2.215699	0.000550	2.242865	0.000491
3574528624.690000	2.215095	0.000519	2.215551	0.000456	2.215752	0.000523	2.242886	0.000535
3574528625.191000	2.215142	0.000551	2.215571	0.000575	2.215739	0.000498	2.242936	0.000504
3574528625.690000	2.215138	0.000544	2.215629	0.000487	2.215689	0.000522	2.242931	0.000513
3574528626.190000	2.215114	0.000557	2.215606	0.000509	2.215710	0.000523	2.242896	0.000555
3574528626.691000	2.215097	0.000497	2.215585	0.000551	2.215751	0.000555	2.242926	0.000525
3574528627.191000	2.215080	0.000490	2.215603	0.000546	2.215679	0.000487	2.242877	0.000503
3574528627.690000	2.215097	0.000562	2.215624	0.000572	2.215656	0.000474	2.242902	0.000541
3574528628.190000	2.215093	0.000476	2.215636	0.000455	2.215658	0.000504	2.242909	0.000493
3574528628.691000	2.215119	0.000493	2.215541	0.000502	2.215720	0.000550	2.242904	0.000573
3574528629.190000	2.215137	0.000538	2.215703	0.000528	2.215657	0.000520	2.242913	0.000520
3574528629.690000	2.215081	0.000544	2.215722	0.000531	2.215659	0.000503	2.242909	0.000531
3574528630.190000	2.215169	0.000545	2.215603	0.000518	2.215666	0.000524	2.242867	0.000541
3574528630.691000	2.215173	0.000539	2.215673	0.000509	2.215689	0.000515	2.242887	0.000491
3574528631.190000	2.215102	0.000570	2.215673	0.000502	2.215643	0.000559	2.242910	0.000539
3574528631.690000	2.215106	0.000539	2.215652	0.000539	2.215620	0.000508	2.242867	0.000524
3574528632.191000	2.215145	0.000492	2.215699	0.000544	2.215678	0.000501	2.242919	0.000544
3574528632.690000	2.215119	0.000513	2.215678	0.000491	2.215656	0.000551	2.242877	0.000517
3574528633.191000	2.215127	0.000560	2.215662	0.000476	2.215634	0.000515	2.242889	0.000478
3574528633.690000	2.215088	0.000572	2.215698	0.000541	2.215515	0.000536	2.242866	0.000544
3574528634.190000	2.215128	0.000541	2.215706	0.000549	2.215564	0.000511	2.242908	0.000543
3574528634.690000	2.215114	0.000541	2.215709	0.000546	2.215479	0.000528	2.242916	0.000530
3574528635.190000	2.215113	0.000545	2.215653	0.000575	2.215561	0.000531	2.242900	0.000540
3574528635.691000	2.215106	0.000525	2.215706	0.000498	2.215564	0.000515	2.242810	0.000519
3574528636.191000	2.215119	0.000575	2.215680	0.000529	2.215561	0.000561	2.242845	0.000561
3574528636.690000	2.215107	0.000540	2.215625	0.000535	2.215546	0.000503	2.242902	0.000502
3574528637.191000	2.215053	0.000501	2.215696	0.000538	2.215529	0.000523	2.242899	0.000502
3574528637.691000	2.215150	0.000559	2.215663	0.000502	2.215541	0.000504	2.242889	0.000497
3574528638.190000	2.215127	0.000533	2.215571	0.000513	2.215606	0.000518	2.242837	0.000494
3574528638.690000	2.215063	0.000544	2.215578	0.000515	2.215516	0.000538	2.242916	0.000534
3574528639.191000	2.215107	0.000527	2.215674	0.000508	2.215578	0.000504	2.242868	0.000525
3574528639.691000	2.215103	0.000550	2.215593	0.000488	2.215578	0.000483	2.242863	0.000519
3574528640.190000	2.215132	0.000536	2.215582	0.000524	2.215604	0.000525	2.242891	0.000556
3574528640.690000	2.215109	0.000459	2.215556	0.000529	2.215648	0.000509	2.242899	0.000482
3574528641.190000	2.215101	0.000506	2.215580	0.000511	2.215600	0.000507	2.242949	0.000557
3574528641.691000	2.215082	0.000525	2.215605	0.000482	2.215654	0.000545	2.242833	0.000511
3574528642.190000	2.215053	0.000513	2.215494	0.000545	2.215651	0.000524	2.242862	0.000511
