3574529936.690000	2.192703	0.000497	2.192702	0.000483	2.193162	0.000498	2.227596	0.000512
3574529937.191000	2.192660	0.000493	2.192768	0.000449	2.193182	0.000564	2.227530	0.000538
3574529937.690000	2.192763	0.000560	2.192842	0.000515	2.193167	0.000508	2.227499	0.000475
3574529938.191000	2.192668	0.000498	2.192776	0.000494	2.193160	0.000492	2.227493	0.000512
3574529938.690000	2.192710	0.000544	2.192802	0.000509	2.193209	0.000497	2.227501	0.000507
3574529939.191000	2.192651	0.000494	2.192745	0.000470	2.193180	0.000506	2.227502	0.000545
3574529939.691000	2.192694	0.000524	2.192738	0.000522	2.193175	0.000528	2.227448	0.000549
3574529940.191000	2.192694	0.000492	2.192744	0.000523	2.193238	0.000488	2.227472	0.000514
3574529940.691000	2.192740	0.000435	2.192843	0.000493	2.193198	0.000512	2.227460	0.000493
3574529941.191000	2.192632	0.000485	2.192813	0.000498	2.193207	0.000513	2.227415	0.000486
3574529941.691000	2.192649	0.000507	2.192856	0.000485	2.193172	0.000559	2.227435	0.000459
3574529942.190000	2.192642	0.000481	2.192916	0.000483	2.193233	0.000524	2.227418	0.000552
3574529942.690000	2.192641	0.000533	2.192922	0.000529	2.193221	0.000548	2.227428	0.000543
3574529943.191000	2.192683	0.000511	2.192904	0.000465	2.193238	0.000531	2.227372	0.000564
3574529943.691000	2.192701	0.000472	2.192887	0.000541	2.193210	0.000498	2.227415	0.000531
3574529944.191000	2.192654	0.000509	2.192974	0.000548	2.193210	0.000470	2.227417	0.000508
3574529944.690000	2.192643	0.000488	2.192997	0.000509	2.193217	0.000499	2.227391	0.000492
3574529945.190000	2.192633	0.000480	2.192996	0.000508	2.193240	0.000508	2.227372	0.000540
3574529945.691000	2.192672	0.000490	2.192988	0.000465	2.193274	0.000518	2.227399	0.000496
3574529946.191000	2.192651	0.000497	2.193030	0.000551	2.193176	0.000494	2.227343	0.000567
3574529946.691000	2.192651	0.000551	2.193003	0.000492	2.193173	0.000483	2.227353	0.000529
3574529947.190000	2.192604	0.000487	2.193044	0.000525	2.193120	0.000460	2.227362	0.000453
3574529947.691000	2.192632	0.000480	2.193023	0.000514	2.193178	0.000499	2.227330	0.000501
3574529948.190000	2.192632	0.000541	2.193092	0.000518	2.193084	0.000568	2.227285	0.000539
3574529948.691000	2.192591	0.000518	2.193050	0.000451	2.193110	0.000528	2.227283	0.000488
3574529949.190000	2.192609	0.000548	2.193130	0.000544	2.193044	0.000522	2.227301	0.000475
3574529949.690000	2.192594	0.000527	2.193138	0.000540	2.193006	0.000478	2.227296	0.000498
3574529950.191000	2.192594	0.000509	2.193086	0.000540	2.193112	0.000522	2.227295	0.000494
