3574527843.187000	2.226375	0.000514	2.226881	0.000544	2.226952	0.000546	2.243617	0.000504
3574527843.690000	2.226400	0.000512	2.226767	0.000561	2.227019	0.000533	2.243622	0.000525
3574527844.191000	2.226401	0.000557	2.226745	0.000515	2.227031	0.000502	2.243600	0.000572
3574527844.690000	2.226425	0.000514	2.226776	0.000518	2.227032	0.000550	2.243607	0.000514
3574527845.191000	2.226403	0.000593	2.226734	0.000507	2.227065	0.000565	2.243640	0.000552
3574527845.690000	2.226382	0.000514	2.226804	0.000464	2.227018	0.000539	2.243649	0.000556
3574527846.191000	2.226438	0.000551	2.226769	0.000531	2.227039	0.000511	2.243656	0.000520
3574527846.690000	2.226382	0.000485	2.226804	0.000571	2.227047	0.000546	2.243618	0.000502
3574527847.190000	2.226362	0.000533	2.226764	0.000539	2.227023	0.000544	2.243628	0.000538
3574527847.690000	2.226413	0.000560	2.226777	0.000548	2.227067	0.000549	2.243614	0.000506
3574527848.191000	2.226411	0.000533	2.226813	0.000567	2.227034	0.000544	2.243654	0.000559
3574527848.690000	2.226408	0.000515	2.226835	0.000499	2.227058	0.000503	2.243642	0.000535
3574527849.190000	2.226417	0.000530	2.226860	0.000580	2.227046	0.000519	2.243695	0.000517
3574527849.690000	2.226405	0.000557	2.226887	0.000567	2.227018	0.000565	2.243664	0.000548
3574527850.187000	2.226403	0.000552	2.226929	0.000535	2.226865	0.000522	2.243639	0.000554
3574527850.690000	2.226447	0.000562	2.226902	0.000550	2.227044	0.000582	2.243663	0.000587
3574527851.190000	2.226432	0.000581	2.226840	0.000552	2.226983	0.000585	2.243650	0.000538
3574527851.691000	2.226404	0.000531	2.226831	0.000504	2.227050	0.000530	2.243655	0.000535
3574527852.190000	2.226407	0.000565	2.226852	0.000530	2.227020	0.000566	2.243675	0.000540
3574527852.690000	2.226441	0.000522	2.226917	0.000539	2.226981	0.000582	2.243675	0.000513
3574527853.192000	2.226401	0.000490	2.226751	0.000560	2.227065	0.000582	2.243660	0.000543
3574527853.691000	2.226447	0.000513	2.226920	0.000531	2.227044	0.000530	2.243618	0.000529
3574527854.190000	2.226460	0.000535	2.226945	0.000566	2.226969	0.000528	2.243658	0.000582
3574527854.691000	2.226395	0.000577	2.226897	0.000564	2.226998	0.000522	2.243653	0.000596
3574527855.190000	2.226378	0.000550	2.226865	0.000533	2.226993	0.000562	2.243658	0.000572
3574527855.690000	2.226425	0.000525	2.226946	0.000565	2.226950	0.000566	2.243670	0.000560
3574527856.190000	2.226420	0.000541	2.226920	0.000591	2.226948	0.000566	2.243654	0.000582
3574527856.691000	2.226413	0.000493	2.226950	0.000503	2.227040	0.000496	2.243687	0.000568
3574527857.190000	2.226391	0.000498	2.226939	0.000541	2.226928	0.000522	2.243670	0.000518
3574527857.691000	2.226423	0.000535	2.226896	0.000557	2.226994	0.000533	2.243670	0.000539
3574527858.190000	2.226411	0.000509	2.226938	0.000544	2.226988	0.000509	2.243674	0.000522
3574527858.691000	2.226364	0.000541	2.226904	0.000561	2.226941	0.000541	2.243696	0.000528
3574527859.194000	2.226433	0.000525	2.226740	0.000582	2.226995	0.000564	2.243697	0.000502
3574527859.691000	2.226356	0.000540	2.226919	0.000557	2.227007	0.000514	2.243739	0.000490
3574527860.191000	2.226415	0.000556	2.226901	0.000514	2.226943	0.000571	2.243676	0.000571
3574527860.690000	2.226384	0.000535	2.226924	0.000541	2.226978	0.000548	2.243679	0.000534
3574527861.190000	2.226492	0.000509	2.226964	0.000536	2.226989	0.000543	2.243709	0.000567
