3574528059.690000	2.222720	0.000541	2.223011	0.000561	2.223296	0.000602	2.241657	0.000550
3574528060.191000	2.222656	0.000570	2.222984	0.000541	2.223310	0.000506	2.241622	0.000529
3574528060.690000	2.222691	0.000504	2.223056	0.000528	2.223280	0.000465	2.241641	0.000530
3574528061.191000	2.222696	0.000566	2.222991	0.000545	2.223283	0.000554	2.241623	0.000530
3574528061.691000	2.222664	0.000555	2.223011	0.000567	2.223241	0.000506	2.241600	0.000567
3574528062.190000	2.222713	0.000560	2.223038	0.000583	2.223278	0.000571	2.241655	0.000554
3574528062.690000	2.222698	0.000524	2.223056	0.000501	2.223272	0.000506	2.241630	0.000528
3574528063.190000	2.222692	0.000585	2.223072	0.000520	2.223225	0.000583	2.241649	0.000555
3574528063.691000	2.222712	0.000541	2.223084	0.000550	2.223281	0.000509	2.241638	0.000524
3574528064.191000	2.222722	0.000544	2.223021	0.000518	2.223328	0.000556	2.241699	0.000580
3574528064.690000	2.222660	0.000508	2.223135	0.000514	2.223280	0.000543	2.241630	0.000517
3574528065.190000	2.222714	0.000557	2.223090	0.000534	2.223326	0.000504	2.241675	0.000517
3574528065.691000	2.222725	0.000587	2.223045	0.000562	2.223286	0.000575	2.241738	0.000522
3574528066.190000	2.222689	0.000576	2.223075	0.000566	2.223316	0.000573	2.241726	0.000559
3574528066.691000	2.222606	0.000502	2.223061	0.000565	2.223307	0.000549	2.241733	0.000564
3574528067.190000	2.222689	0.000538	2.223042	0.000534	2.223297	0.000511	2.241703	0.000546
3574528067.691000	2.222670	0.000522	2.223005	0.000514	2.223290	0.000573	2.241730	0.000550
3574528068.190000	2.222701	0.000541	2.223157	0.000529	2.223306	0.000528	2.241776	0.000536
3574528068.690000	2.222636	0.000551	2.223115	0.000549	2.223275	0.000485	2.241744	0.000540
3574528069.190000	2.222650	0.000525	2.223126	0.000557	2.223284	0.000509	2.241766	0.000520
3574528069.691000	2.222657	0.000534	2.223073	0.000535	2.223283	0.000475	2.241768	0.000502
3574528070.188000	2.222745	0.000583	2.223238	0.000568	2.223211	0.000578	2.241804	0.000477
3574528070.690000	2.222708	0.000552	2.223103	0.000556	2.223255	0.000557	2.241770	0.000515
3574528071.190000	2.222656	0.000540	2.223072	0.000594	2.223300	0.000515	2.241782	0.000493
3574528071.691000	2.222685	0.000541	2.223022	0.000538	2.223312	0.000552	2.241778	0.000536
3574528072.190000	2.222694	0.000531	2.223025	0.000487	2.223296	0.000543	2.241789	0.000598
3574528072.690000	2.222631	0.000525	2.223073	0.000588	2.223361	0.000520	2.241836	0.000550
3574528073.190000	2.222668	0.000536	2.223083	0.000539	2.223286	0.000528	2.241826	0.000544
3574528073.691000	2.222697	0.000518	2.223056	0.000509	2.223269	0.000570	2.241862	0.000561
3574528074.190000	2.222640	0.000556	2.223095	0.000536	2.223330	0.000593	2.241825	0.000551
3574528074.690000	2.222704	0.000541	2.223072	0.000583	2.223313	0.000527	2.241812	0.000578
3574528075.191000	2.222731	0.000566	2.222993	0.000511	2.223294	0.000501	2.241829	0.000527
3574528075.690000	2.222676	0.000534	2.223083	0.000518	2.223276	0.000528	2.241853	0.000515
3574528076.191000	2.222672	0.000519	2.223033	0.000482	2.223291	0.000551	2.241846	0.000517
3574528076.691000	2.222683	0.000559	2.223025	0.000572	2.223307	0.000511	2.241845	0.000548
3574528077.190000	2.222666	0.000517	2.223087	0.000538	2.223316	0.000538	2.241802	0.000511
3574528077.690000	2.222651	0.000509	2.223054	0.000540	2.223336	0.000578	2.241887	0.000570
3574528078.191000	2.222703	0.000527	2.222977	0.000566	2.223338	0.000561	2.241871	0.000565
3574528078.690000	2.222677	0.000562	2.223096	0.000549	2.223286	0.000518	2.241878	0.000514
