3574529269.717000	2.203026	0.000005	2.203362	0.000005	2.203106	0.000002	2.202873	0.000086	2.203411	0.000006	2.203349	0.000027
3574529270.217000	2.203048	-0.000034	2.203132	0.000030	2.203134	-0.000001	2.202894	0.000041	2.203426	0.000023	2.203404	0.000017
3574529270.716000	2.203060	0.000016	2.203269	-0.000020	2.203112	0.000054	2.202856	0.000012	2.203424	0.000015	2.203331	0.000009
3574529271.211000	2.202384	0.000030	2.203243	0.000000	2.203063	-0.000005	2.202760	0.000042	2.203505	0.000022	2.203302	0.000028
3574529271.718000	2.203001	-0.000009	2.203010	-0.000006	2.203155	-0.000006	2.202874	0.000031	2.203409	-0.000016	2.203429	0.000018
3574529272.217000	2.203078	0.000002	2.203325	0.000055	2.203121	-0.000005	2.202927	0.000041	2.203419	0.000046	2.203339	0.000002
3574529272.717000	2.203012	-0.000015	2.203201	0.000007	2.203132	0.000011	2.202862	-0.000009	2.203420	-0.000016	2.203408	0.000007
3574529273.216000	2.203047	0.000052	2.203403	0.000000	2.203105	-0.000016	2.202851	0.000068	2.203414	-0.000011	2.203368	0.000037
3574529273.717000	2.202976	0.000009	2.203356	0.000022	2.203139	0.000042	2.202826	0.000015	2.203460	0.000005	2.203393	0.000053
3574529274.217000	2.203043	0.000020	2.203249	0.000023	2.203069	-0.000016	2.202841	-0.000014	2.203467	-0.000049	2.203349	0.000042
3574529274.717000	2.203005	-0.000015	2.203397	0.000009	2.203185	0.000023	2.202805	0.000018	2.203405	0.000042	2.203367	0.000014
3574529275.217000	2.203036	-0.000041	2.203275	0.000014	2.203158	0.000001	2.202862	-0.000012	2.203452	0.000032	2.203392	0.000025
3574529275.716000	2.203070	0.000033	2.203486	-0.000031	2.203085	-0.000018	2.202816	0.000084	2.203426	0.000017	2.203330	0.000025
3574529276.216000	2.203055	0.000016	2.203515	0.000048	2.203041	-0.000044	2.202851	0.000027	2.203419	0.000006	2.203336	0.000001
3574529276.717000	2.203048	0.000009	2.203368	0.000021	2.203112	0.000018	2.202842	0.000027	2.203449	0.000023	2.203377	0.000028
3574529277.217000	2.203052	0.000000	2.203402	0.000007	2.203124	0.000007	2.202843	-0.000058	2.203436	0.000016	2.203331	-0.000010
3574529277.717000	2.203052	0.000026	2.203296	0.000034	2.203090	0.000011	2.202920	0.000010	2.203472	-0.000002	2.203358	0.000038
3574529278.216000	2.203043	-0.000004	2.203588	0.000011	2.203052	-0.000010	2.202836	-0.000005	2.203393	-0.000005	2.203373	0.000004
3574529278.717000	2.203006	0.000027	2.203275	0.000016	2.203129	0.000006	2.202869	-0.000010	2.203446	0.000059	2.203389	-0.000002
3574529279.217000	2.203027	0.000021	2.203379	0.000076	2.203137	0.000038	2.202847	0.000018	2.203427	0.000007	2.203373	0.000006
3574529279.717000	2.203064	-0.000038	2.203430	0.000033	2.203087	0.000020	2.202872	0.000014	2.203435	0.000002	2.203379	0.000065
3574529280.217000	2.203069	0.000004	2.203330	0.000039	2.203140	-0.000016	2.202878	0.000016	2.203435	0.000076	2.203320	0.000010
3574529280.716000	2.203144	0.000042	2.203590	0.000025	2.203084	0.000028	2.202831	0.000032	2.203449	-0.000014	2.203350	0.000028
3574529281.217000	2.203041	-0.000009	2.203365	-0.000018	2.203128	-0.000025	2.202851	0.000018	2.203425	0.000027	2.203372	0.000001
3574529281.717000	2.203038	0.000051	2.203495	0.000002	2.203126	0.000046	2.202830	0.000002	2.203439	0.000030	2.203365	0.000033
3574529282.217000	2.203054	0.000036	2.203458	0.000020	2.203154	0.000058	2.202862	0.000025	2.203415	-0.000004	2.203345	0.000052
3574529282.717000	2.203009	0.000007	2.203276	0.000005	2.203106	0.000018	2.202877	0.000007	2.203441	0.000030	2.203353	0.000020
3574529283.216000	2.203121	0.000071	2.203695	0.000007	2.203005	0.000076	2.202832	-0.000012	2.203437	-0.000021	2.203384	-0.000031
3574529283.717000	2.203026	-0.000006	2.203460	0.000037	2.203102	0.000032	2.202851	0.000006	2.203439	0.000012	2.203331	0.000007
3574529284.217000	2.203049	0.000016	2.203511	0.000049	2.203104	-0.000007	2.202862	0.000016	2.203442	0.000000	2.203382	-0.000036
3574529284.717000	2.203060	0.000011	2.203341	0.000027	2.203118	-0.000031	2.202885	-0.000002	2.203462	0.000041	2.203340	0.000079
3574529285.216000	2.203104	0.000007	2.203581	0.000015	2.203059	0.000020	2.202899	0.000041	2.203431	0.000047	2.203382	0.000026
