3574537871.319000	2.196028	2.196352	2.196667	2.196505	2.196821	2.196892	2.196512	2.196856	2.197012
3574537871.820000	2.195984	2.196319	2.196610	2.196513	2.196800	2.196908	2.196535	2.196812	2.196996
3574537872.319000	2.196028	2.196358	2.196604	2.196484	2.196801	2.196912	2.196510	2.196832	2.197050
3574537872.819000	2.196053	2.196314	2.196617	2.196504	2.196786	2.196873	2.196473	2.196884	2.197017
3574537873.319000	2.195997	2.196379	2.196631	2.196495	2.196780	2.196908	2.196532	2.196869	2.197052
3574537873.820000	2.196040	2.196366	2.196627	2.196505	2.196769	2.196943	2.196541	2.196846	2.196990
3574537874.319000	2.196038	2.196330	2.196625	2.196486	2.196765	2.196908	2.196520	2.196849	2.197005
3574537874.819000	2.196044	2.196333	2.196652	2.196499	2.196757	2.196853	2.196543	2.196852	2.196997
3574537875.320000	2.196018	2.196373	2.196641	2.196509	2.196777	2.196869	2.196492	2.196800	2.197022
3574537875.818000	2.195985	2.196384	2.196610	2.196507	2.196753	2.196911	2.196515	2.196826	2.197040
3574537876.319000	2.196011	2.196331	2.196601	2.196435	2.196757	2.196928	2.196520	2.196862	2.196986
3574537876.819000	2.196027	2.196313	2.196638	2.196465	2.196767	2.196885	2.196529	2.196875	2.197042
3574537877.318000	2.195970	2.196345	2.196636	2.196462	2.196762	2.196908	2.196512	2.196806	2.197011
3574537877.819000	2.196030	2.196342	2.196622	2.196492	2.196747	2.196848	2.196476	2.196844	2.197020
3574537878.320000	2.196012	2.196337	2.196624	2.196451	2.196756	2.196856	2.196545	2.196875	2.197028
3574537878.818000	2.196028	2.196331	2.196624	2.196456	2.196760	2.196915	2.196493	2.196843	2.196985
3574537879.319000	2.196016	2.196331	2.196643	2.196436	2.196784	2.196830	2.196494	2.196826	2.196996
3574537879.819000	2.196006	2.196297	2.196606	2.196478	2.196727	2.196910	2.196532	2.196779	2.197042
3574537880.319000	2.196065	2.196371	2.196640	2.196504	2.196700	2.196917	2.196537	2.196789	2.197032
3574537880.819000	2.196018	2.196312	2.196637	2.196507	2.196748	2.196896	2.196488	2.196823	2.197016
3574537881.319000	2.196008	2.196293	2.196663	2.196521	2.196758	2.196942	2.196538	2.196815	2.197017
3574537881.819000	2.196032	2.196321	2.196608	2.196487	2.196779	2.196902	2.196551	2.196851	2.197037
3574537882.319000	2.195993	2.196325	2.196603	2.196519	2.196762	2.196870	2.196536	2.196830	2.197045
3574537882.819000	2.196008	2.196335	2.196603	2.196493	2.196820	2.196905	2.196514	2.196812	2.197032
3574537883.319000	2.196037	2.196350	2.196627	2.196458	2.196741	2.196894	2.196525	2.196863	2.197018
3574537883.819000	2.195960	2.196350	2.196595	2.196505	2.196800	2.196901	2.196557	2.196795	2.197065
3574537884.319000	2.196010	2.196344	2.196630	2.196516	2.196764	2.196892	2.196509	2.196877	2.197075
3574537884.819000	2.196029	2.196304	2.196619	2.196505	2.196752	2.196886	2.196573	2.196864	2.197031
3574537885.320000	2.196030	2.196313	2.196613	2.196493	2.196790	2.196846	2.196521	2.196842	2.197049
3574537885.819000	2.196064	2.196334	2.196622	2.196515	2.196754	2.196936	2.196500	2.196849	2.197015
3574537886.319000	2.196011	2.196301	2.196635	2.196431	2.196775	2.196908	2.196569	2.196825	2.197060
3574537886.819000	2.195974	2.196325	2.196635	2.196494	2.196751	2.196907	2.196500	2.196815	2.196987
3574537887.319000	2.196021	2.196331	2.196600	2.196467	2.196763	2.196920	2.196519	2.196848	2.197082
3574537887.819000	2.195998	2.196304	2.196605	2.196468	2.196765	2.196859	2.196514	2.196774	2.197007
