3574529042.690000	2.207459	0.000503	2.207951	0.000548	2.208094	0.000546	2.238940	0.000519
3574529043.191000	2.207554	0.000531	2.207878	0.000541	2.208052	0.000544	2.238941	0.000552
3574529043.690000	2.207502	0.000481	2.207915	0.000482	2.208183	0.000518	2.239002	0.000529
3574529044.190000	2.207486	0.000534	2.207883	0.000508	2.208168	0.000517	2.238989	0.000515
3574529044.691000	2.207546	0.000459	2.207897	0.000513	2.208148	0.000530	2.238977	0.000543
3574529045.190000	2.207468	0.000506	2.207897	0.000503	2.208150	0.000483	2.238991	0.000506
3574529045.690000	2.207485	0.000502	2.207913	0.000507	2.208188	0.000514	2.238978	0.000523
3574529046.191000	2.207511	0.000548	2.207916	0.000535	2.208148	0.000470	2.238962	0.000522
3574529046.691000	2.207474	0.000496	2.207892	0.000456	2.208057	0.000539	2.238997	0.000530
3574529047.190000	2.207537	0.000543	2.207897	0.000573	2.208237	0.000512	2.238941	0.000506
3574529047.690000	2.207527	0.000485	2.207925	0.000492	2.208197	0.000515	2.238968	0.000511
3574529048.191000	2.207522	0.000548	2.207891	0.000554	2.208163	0.000513	2.238931	0.000566
3574529048.690000	2.207539	0.000475	2.207912	0.000550	2.208185	0.000513	2.238994	0.000508
3574529049.191000	2.207471	0.000449	2.207886	0.000548	2.208127	0.000519	2.238940	0.000512
3574529049.691000	2.207460	0.000503	2.207928	0.000539	2.208116	0.000509	2.238946	0.000522
3574529050.190000	2.207543	0.000512	2.207951	0.000565	2.208224	0.000485	2.238941	0.000513
3574529050.691000	2.207463	0.000501	2.207934	0.000555	2.208145	0.000485	2.239025	0.000524
3574529051.190000	2.207496	0.000504	2.207929	0.000506	2.208255	0.000530	2.238903	0.000512
3574529051.691000	2.207485	0.000548	2.207916	0.000528	2.208169	0.000491	2.238951	0.000469
3574529052.191000	2.207492	0.000555	2.207897	0.000508	2.208169	0.000554	2.238984	0.000560
3574529052.690000	2.207468	0.000503	2.207944	0.000485	2.208182	0.000465	2.238908	0.000515
3574529053.191000	2.207504	0.000514	2.207906	0.000490	2.208222	0.000504	2.238947	0.000527
3574529053.690000	2.207536	0.000524	2.207935	0.000511	2.208283	0.000522	2.238911	0.000533
3574529054.191000	2.207485	0.000509	2.207911	0.000527	2.208240	0.000509	2.238981	0.000508
3574529054.690000	2.207458	0.000487	2.207950	0.000501	2.208279	0.000529	2.238890	0.000504
3574529055.190000	2.207504	0.000524	2.208000	0.000485	2.208224	0.000534	2.238926	0.000550
3574529055.691000	2.207512	0.000533	2.207978	0.000480	2.208210	0.000535	2.238956	0.000520
3574529056.190000	2.207508	0.000531	2.207941	0.000474	2.208285	0.000531	2.238932	0.000525
3574529056.691000	2.207471	0.000513	2.207968	0.000502	2.208242	0.000483	2.238983	0.000497
3574529057.190000	2.207510	0.000561	2.207984	0.000545	2.208252	0.000587	2.238898	0.000497
3574529057.691000	2.207516	0.000559	2.207945	0.000459	2.208204	0.000512	2.238937	0.000529
3574529058.191000	2.207537	0.000512	2.207861	0.000520	2.208235	0.000502	2.238963	0.000507
3574529058.691000	2.207501	0.000494	2.207961	0.000519	2.208235	0.000496	2.238905	0.000514
3574529059.190000	2.207505	0.000523	2.207992	0.000467	2.208257	0.000493	2.238899	0.000550
3574529059.691000	2.207564	0.000534	2.207899	0.000529	2.208205	0.000531	2.238892	0.000504
3574529060.190000	2.207516	0.000518	2.207934	0.000520	2.208282	0.000464	2.238878	0.000530
3574529060.691000	2.207495	0.000470	2.207952	0.000575	2.208269	0.000511	2.238915	0.000509
